Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	PiEntropy	TargEntropy	Alpha	LossPi	LossQ1	LossQ2	LossAlpha	Time
76	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.5111113	4.0	19000	0.3224672	0.32716304	1.0467142	-0.07328369	0.32242462	0.3271715	1.0396744	-0.055065453	0.16373296	0.16094379	0.0076989136	-0.35068867	7.4595286e-05	7.2821575e-05	-0.013555324	23796.80574440956
77	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	6.5	9.0	19250	0.3231821	0.32755	1.0430545	-0.06331155	0.3231965	0.3275969	1.0380838	-0.07157733	0.16345227	0.16094379	0.0074689575	-0.35093683	9.14457e-05	9.0634865e-05	-0.012260682	24116.445763111115
78	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	6.071429	6.0	19500	0.3265337	0.32829556	1.0362477	-0.08633895	0.32655787	0.32826796	1.0616688	-0.06312026	0.16186096	0.16094379	0.0074107167	-0.3553811	7.548422e-05	6.974309e-05	-0.0044868155	24433.58173274994
79	0.9375	0.24206147	1.0	0.0	0.8	0.40000004	1.0	0.0	5.1041665	4.6	19750	0.32509625	0.32642114	1.0533168	-0.053303555	0.3250743	0.3264536	1.0485654	-0.048487596	0.15648165	0.16094379	0.007404845	-0.35357758	8.6305234e-05	8.055504e-05	0.021882148	24750.5495095253
80	0.9782609	0.14583053	1.0	0.0	1.0	0.0	1.0	1.0	5.4130435	4.6	20000	0.32519728	0.328154	1.043364	-0.058355354	0.3251956	0.32815635	1.0731165	-0.068587326	0.16006173	0.16094379	0.007657993	-0.35237253	9.067199e-05	8.3262756e-05	0.0043271105	25062.349848270416
81	0.9767442	0.1507149	1.0	0.0	1.0	0.0	1.0	1.0	5.860465	6.8	20250	0.32372063	0.32622382	1.0569856	-0.061338447	0.32372063	0.32628065	1.0402037	-0.071141556	0.16075513	0.16094379	0.0077103223	-0.35146654	0.00010609579	9.324737e-05	0.0009364727	25377.98988366127
82	0.9782609	0.14583053	1.0	0.0	1.0	0.0	1.0	1.0	5.369565	4.0	20500	0.32917383	0.3272905	1.0443428	-0.052037284	0.32918233	0.32728195	1.0347136	-0.091549344	0.16098803	0.16094379	0.0076963822	-0.35411072	9.6480995e-05	0.000100689125	-0.00019092274	25692.406131505966
83	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.4042554	6.6	20750	0.33085728	0.3309508	1.0491247	-0.08032316	0.33085877	0.3309587	1.040866	-0.061071254	0.16117157	0.16094379	0.007758717	-0.35600036	0.00011271538	0.000112519636	-0.001080472	26017.74088358879
84	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.4347825	4.6	21000	0.33248544	0.33221102	1.0538266	-0.055947594	0.3324699	0.33217114	1.0430526	-0.0717436	0.1644174	0.16094379	0.0075471993	-0.3585142	9.85038e-05	9.3931136e-05	-0.01693272	26332.733311891556
85	0.9787234	0.1443049	1.0	0.0	1.0	0.0	1.0	1.0	5.3404255	5.0	21250	0.32581836	0.32694215	1.0376865	-0.081843495	0.32583773	0.3270134	1.0422528	-0.06474433	0.16113572	0.16094379	0.007425411	-0.3517398	9.99486e-05	8.904728e-05	-0.00090585946	26652.829110860825
86	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	6.7027025	3.6	21500	0.33080232	0.3294178	1.0742036	-0.061595507	0.3307782	0.3294129	1.03642	-0.06445863	0.15923987	0.16094379	0.0074797636	-0.3569258	8.7934866e-05	8.049125e-05	0.008364671	26947.48595404625
87	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	6.195122	5.2	21750	0.33482996	0.3320363	1.0446616	-0.0671189	0.33483365	0.33201918	1.0636789	-0.049391888	0.1615264	0.16094379	0.0074469307	-0.36037648	0.000113166614	0.000101703576	-0.0028202296	27257.342203855515
88	0.9574468	0.20184752	1.0	0.0	1.0	0.0	1.0	1.0	5.3404255	6.2	22000	0.33255488	0.330899	1.0361532	-0.058025315	0.33256426	0.33092785	1.0433708	-0.060338393	0.15834594	0.16094379	0.0076482734	-0.35710222	8.7570384e-05	8.7112145e-05	0.012690435	27579.4938621521
89	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.2173915	5.2	22250	0.32962427	0.3289982	1.0654968	-0.07370527	0.3295916	0.3290435	1.0577545	-0.070381805	0.1597635	0.16094379	0.0077731623	-0.3546311	0.00010001153	0.00010662967	0.0057569826	27889.630656719208
90	0.97619045	0.15245534	1.0	0.0	1.0	0.0	1.0	1.0	6.1904764	3.4	22500	0.32831055	0.32640937	1.0752811	-0.053446792	0.32835737	0.3263867	1.036326	-0.067479014	0.15984558	0.16094379	0.007841867	-0.35422078	0.00010420315	0.000106890766	0.0053431042	28189.495039463043
91	1.0	0.0	1.0	1.0	0.8	0.4	1.0	0.0	5.952381	3.2	22750	0.33330476	0.3294826	1.0391369	-0.07002788	0.3333046	0.32944146	1.0443083	-0.056767717	0.16024944	0.16094379	0.008006074	-0.35795555	8.3412466e-05	8.3152074e-05	0.0033763507	28492.216074466705
92	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.6136365	4.0	23000	0.32772726	0.32580715	1.038296	-0.071609266	0.3277274	0.32585514	1.0372224	-0.055075645	0.16266805	0.16094379	0.00796326	-0.35118848	7.607823e-05	6.776016e-05	-0.008323671	28803.191912174225
93	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.0	5.6	23250	0.33403575	0.33015972	1.0424246	-0.11777789	0.33403492	0.33017236	1.032913	-0.096714415	0.16425955	0.16094379	0.0077575804	-0.35808098	9.465934e-05	9.099229e-05	-0.016123384	29126.39236140251
94	0.9756098	0.15425743	1.0	0.0	1.0	0.0	1.0	1.0	6.1463413	5.2	23500	0.34027553	0.33275554	1.0380772	-0.06353257	0.34026715	0.33264977	1.0372417	-0.051931106	0.16133437	0.16094379	0.0075236573	-0.36290672	0.000110031135	0.0001186253	-0.0018831437	29433.36013174057
95	0.97619045	0.15245534	1.0	0.0	1.0	0.0	1.0	1.0	5.8809524	3.4	23750	0.3336187	0.33098507	1.0511111	-0.1478161	0.3336201	0.33105257	1.0563471	-0.12589209	0.16598687	0.16094379	0.007388278	-0.35605547	0.00014834854	0.00013895809	-0.024762906	29743.376213550568
96	0.9767442	0.1507149	1.0	0.0	1.0	0.0	1.0	1.0	5.837209	5.8	24000	0.334723	0.32930553	1.0414066	-0.08227648	0.33468744	0.32929614	1.035703	-0.11326647	0.16155097	0.16094379	0.0070587723	-0.3572339	0.000121001205	0.000116881296	-0.002980934	30054.6963429451
97	0.975	0.15612495	1.0	0.0	1.0	0.0	1.0	1.0	6.325	6.2	24250	0.33727485	0.33136994	1.072335	-0.12651068	0.33728522	0.33142707	1.083615	-0.11949114	0.16026554	0.16094379	0.007180237	-0.35903156	0.00022226384	0.00021650517	0.0033756418	30365.59266114235
98	0.97619045	0.15245534	1.0	0.0	1.0	0.0	1.0	1.0	5.904762	5.2	24500	0.33442384	0.32961008	1.1056776	-0.07453799	0.33442652	0.32964405	1.0856361	-0.09551765	0.16290833	0.16094379	0.007002348	-0.35688847	0.00015852174	0.00014761918	-0.009707602	30670.39334821701
99	0.97727275	0.1490327	1.0	0.0	1.0	0.0	1.0	1.0	5.5	7.0	24750	0.33421126	0.32903826	1.0930165	-0.08199407	0.33423445	0.32903248	1.103431	-0.09013022	0.15735143	0.16094379	0.0072082262	-0.35603815	0.00014092345	0.00013372215	0.017799804	30998.76865887642
100	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.7555556	5.8	25000	0.33712408	0.331571	1.0606582	-0.10057312	0.3371422	0.33155796	1.0458405	-0.07466997	0.16095722	0.16094379	0.007155028	-0.3578158	0.000106801985	0.000102753955	-3.52211e-05	31327.207941770554
